CS,211112,§k¥J³½¡]¤p¡^,,,²°,1,58,00000,DDDD,7,4,0003,03,202111120000,0000,0000,00,6,0,232,0,0,0,1,,DD,206,0,0,,,,,5,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,211113,§k¥J³½¡]¤j¡^,,,²°,1,58,00000,DDDD,7,4,0003,03,202111130000,0000,0000,00,6,0,232,0,0,0,1,,DD,200,0,0,,,,,5,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,211122,¼ê´ò§k¥J³½,,,²°,1,58,00000,DDDD,7,3,0003,03,202111220000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,211311,ÃT³½·Ï¡]¥ß§Y¥i­¹¡^,,,kg,0,310,00000,DDDD,7,3,0003,03,202113110000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,211576,¤åµð¡]¢³¢¯¢¯¢ï¡^¯uªÅ¥],,,¥],1,58,00000,DDDD,7,10,0003,03,202115760000,0000,0000,00,6,0,232,0,0,1,1,,DD,100,0,0,,,,,11,51,,,,,,1,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212522,¦×³½,,,kg,0,250,00000,DDDD,7,3,0003,03,202125220000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,212523,¦×³½¡]ªF¥_¨¤®ü°ì¡^,,,kg,0,480,00000,DDDD,7,3,0003,03,202125230000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,212524,¦×³½¡]¼ê´ò®ü°ì¡^,,,kg,0,400,00000,DDDD,7,3,0003,03,202125240000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212532,ªáÄI,,,§À,1,38,00000,DDDD,7,3,0003,03,202125320000,0000,0000,00,6,0,232,0,0,0,1,,DD,303,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212581,­é¥Ö³½¡]ªF¥_¨¤®ü°ì¡^,,,kg,0,350,00000,DDDD,7,3,0003,03,202125810000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,212583,¤ñ¥Ø³½,,,kg,0,320,00000,DDDD,7,3,0003,03,202125830000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212587,´³ÀY³½¡]¼ê´ò®ü°ì¡^,,,kg,0,600,00000,DDDD,7,3,0003,03,202125870000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212590,¬õ¥ØÅ¿,,,§À,1,19,00000,DDDD,7,2,0003,03,202125900000,0000,0000,00,6,0,232,0,0,0,1,,DD,205,0,0,,,,,3,51,,,,,,0,,,DDDD,,,4,0,,,11,,,,,,,,,,,,,,,,,,
CS,212591,¬õ¥ØÅ¿¡]¼ê´ò®ü°ì¡^,,,kg,0,450,00000,DDDD,7,3,0003,03,202125910000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212593,¤j¥ØÄK,,,kg,0,480,00000,DDDD,7,3,0003,03,202125930000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,212611,¥Õ¤f¡]ªF¥_¨¤®ü°ì¡^,,,kg,0,270,00000,DDDD,7,3,0003,03,202126110000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,212612,¥Õ¤f¡]¼ê´ò®ü°ì¡^,,,kg,0,330,00000,DDDD,7,3,0003,03,202126120000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212621,¤õ¤f¡]ªF¥_¨¤®ü°ì¡^,,,kg,0,350,00000,DDDD,7,3,0003,03,202126210000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212634,¥|¯}¡]¼ê´ò®ü°ì¡^,,,kg,0,80,00000,DDDD,7,3,0003,03,202126340000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212643,ÄJ³½¡]¼ê´ò®ü°ì¡^,,,kg,0,140,00000,DDDD,7,3,0003,03,202126430000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212651,¨ªµ§,,,kg,0,550,00000,DDDD,7,3,0003,03,202126510000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212661,«Cµ§¡]ªF¥_¨¤®ü°ì¡^,,,kg,0,410,00000,DDDD,7,3,0003,03,202126610000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212662,«Cµ§¡]¼ê´ò®ü°ì¡^,,,kg,0,500,00000,DDDD,7,3,0003,03,202126620000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212672,«C¦ç¡]¼ê´ò®ü°ì¡^,,,kg,0,430,00000,DDDD,7,3,0003,03,202126720000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212673,«C¼L,,,kg,0,430,00000,DDDD,7,3,0003,03,202126730000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,212681,¤È¥J,,,§À,1,88,00000,DDDD,7,2,0003,03,202126810000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,3,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,213511,¨§¥J³½,,,kg,0,290,00000,DDDD,7,3,0003,03,202135110000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,213583,¥[¦{Æt³½¡]½ü¤Á¡^,,,²°,1,82,00000,DDDD,7,3,0003,03,202135830000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,213708,½L¥J³½¡]¼ê´ò®ü°ì¡^,,,kg,0,500,00000,DDDD,7,3,0003,03,202137080000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,214021,¨F³½¤Á¤ù,,,kg,0,210,00000,DDDD,7,3,0003,03,202140210000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,214051,ºX³½¤Á¤ù,,,kg,0,320,00000,DDDD,7,3,0003,03,202140510000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,214071,«C¥Ì¤Á¤ù,,,kg,0,800,00000,DDDD,7,3,0003,03,202140710000,0000,0000,00,6,0,232,0,0,0,1,,DD,202,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,214079,«C¥Ì³½ÀY,,,²°,1,68,00000,DDDD,7,3,0003,03,202140790000,0000,0000,00,6,0,232,0,0,0,1,,DD,202,0,0,,,,,4,51,,,,,,0,,,DDDD,,,1,0,,,11,,,,,,,,,,,,,,,,,,
CS,310025,ªá½¬°sÁV½Þ¤­ªáÁ¡¤Á¦×¤ù,,,²°,1,95,00000,DDDD,7,3,0004,03,203100250000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310074,¶³ªL¬Ã­»½Þ¨½¦Ùª£¦×¤ù,,,²°,1,78,00000,DDDD,7,3,0004,03,203100740000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310075,¶³ªL¬Ã­»½Þ±öªáª£¦×¤ù,,,²°,1,88,00000,DDDD,7,3,0004,03,203100750000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310084,¶³ªL¤gÂû°©»L¤Á¶ô,,,²°,1,119,00000,DDDD,7,3,0004,03,203100840000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,2,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310098,¯q¤§½Þ»[ªd¥Õ¦×¤ù,,,²°,1,75,00000,DDDD,7,3,0004,03,203100980000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,DDDD,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310103,ªá½¬°sÁV½Þ¨½¦ÙÁ¡¤Á¦×¤ù,,,²°,1,95,00000,DDDD,7,3,0004,03,203101030000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310105,¶³ªL¬Ã­»½Þ¨½¦ÙÁ¡¤Á¦×¤ù,,,²°,1,95,00000,DDDD,7,3,0004,03,203101050000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310106,¶³ªL¬Ã­»½Þ¨½¦Ù¤õÁç¦×¤ù,,,²°,1,79,00000,DDDD,7,3,0004,03,203101060000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310108,¯q¤§½Þ¨½¦Ù¤õÁç¦×¤ù,,,²°,1,92,00000,DDDD,7,3,0004,03,203101080000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310109,¯q¤§½Þ¨½¦Ùª£¦×¤ù,,,²°,1,78,00000,DDDD,7,3,0004,03,203101090000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310111,½Þ±öªá¤õÁç¦×¤ù,,,kg,0,330,00000,DDDD,7,3,0004,03,203101110000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310113,ªá½¬°sÁV½Þ±öªáÁ¡¤Á¦×¤ù,,,²°,1,95,00000,DDDD,7,3,0004,03,203101130000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
CS,310115,¶³ªL¬Ã­»½Þ±öªáÁ¡¤Á¦×¤ù,,,²°,1,99,00000,DDDD,7,3,0004,03,203101150000,0000,0000,00,6,0,232,0,0,0,1,,DD,100,0,0,,,,,4,51,,,,,,0,,,1,,,2,0,,,11,,,,,,,,,,,,,,,,,,
