CS,7,211121,025400,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,301900,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,301800,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,021600,58,39,58,4,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,753900,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,030500,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,751300,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,303300,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,250000,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,251700,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,8,211121,028600,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,021300,58,39,58,1,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,033800,58,39,58,4,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,211000,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,030600,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,210100,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,8,211121,022100,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,025000,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,830700,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,023300,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,035400,58,39,58,1,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,037300,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,753100,58,39,58,1,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,021500,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,251200,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,039100,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,027400,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,302300,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,251300,58,39,58,4,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,023600,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,035300,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,038000,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,751700,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,029500,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,043700,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,211500,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,012900,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,302800,58,39,58,1,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,210500,58,39,58,5,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,8,211121,027300,58,39,58,3,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,020500,58,39,58,2,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
CS,7,211121,751200,58,39,58,1,DD,DDDD,DDDD,1,0,0,,0,03,202111210000,20170925,4,0,,,0,,,,,,,
