CS,05,,025000,文湖店,０５２１０２５０００７２５５０１９９,０５２Ｆ１ＬＡ３１７,,,,,,,
CS,02,,025200,萬華雙園,０２２１０２５２００７２５５０１９９,０２２Ｇ１ＬＢ３２３,,,,,,,
CS,11,,025400,松山松興店,１１２１０２５４００７２５５０１９９,１１２Ｇ２ＲＡ８３２,,,,,,,
CS,02,,025500,南港凌雲店,０２２１０２５５００７２５５０１９９,０２２Ｇ１ＲＡ８０６,,,,,,,
CS,09,,025700,大安延吉,０９１１０２５７００７２５５０１９９,０９１Ｃ３ＬＢ３４９,,,,,,,
CS,04,,025800,文山忠順店,０４２１０２５８００７２５５０１９９,０４２Ｆ１ＬＡ７３３,,,,,,,
CS,08,,026200,新內湖,０８２１０２６２００７２５５０１９９,０８２Ｇ１ＬＡ３１５,,,,,,,
CS,02,,026300,中華,０２２１０２６３００７２５５０１９９,０２２Ｈ２ＬＢ３０９,,,,,,,
CS,02,,026600,台北和德店,０２２１０２６６００７２５５０１９９,０２２Ｅ１ＬＢ３２１,,,,,,,
CS,02,,027100,台北唭哩岸,０２２１０２７１００７２５５０１９９,０２２Ｈ３ＬＡ７１５,,,,,,,
CS,02,,027200,大安,０２２１０２７２００７２５５０１９９,０２２Ｈ４ＬＡ１４５,,,,,,,
CS,02,,027300,西門町,０２２１０２７３００７２５５０１９９,０２２Ｈ１ＬＢ３１７,,,,,,,
CS,02,,027400,台北東門,０２１１０２７４００７２５５０１９９,０２１Ｄ１ＬＢ１５５,,,,,,,
CS,01,,027600,台北圓環,０１１１０２７６００７２５５０１９９,０１１Ｂ２ＲＡ０１８,,,,,,,
CS,09,,027700,華山店,０９２１０２７７００７２５５０１９９,０９２Ｅ３ＬＢ１５９,,,,,,,
CS,11,,028000,台北北投店,１１１１０２８０００７２５５０１９９,１１１Ｃ４ＬＡ７１７,,,,,,,
CS,09,,028200,中崙,０９２１０２８２００７２５５０１９９,０９２Ｈ２ＬＢ３５１,,,,,,,
CS,07,,028300,鵬程,０７１１０２８３００７２５５０１９９,０７１Ａ４ＬＡ３３５,,,,,,,
CS,02,,028600,萬華龍山,０２２１０２８６００７２５５０１９９,０２２Ｇ２ＬＢ３１９,,,,,,,
CS,07,,028700,三興,０７２１０２８７００７２５５０１９９,０７２Ｇ４ＲＡ８２２,,,,,,,
CS,10,,029200,社子店,１０１１０２９２００７２５５０１９９,１０１Ａ１ＬＡ９１７,,,,,,,
CS,05,,029400,信義林口店,０５２１０２９４００７２５５０１９９,０５２Ｇ２ＲＡ６１２,,,,,,,
CS,09,,029500,敦南店,０９２１０２９５００７２５５０１９９,０９２Ｆ１ＬＢ３５３,,,,,,,
CS,08,,029700,民生社區,０８２１０２９７００７２５５０１９９,０８２Ｅ１ＬＡ３３９,,,,,,,
CS,11,,029800,中山雙連店,１１２１０２９８００７２５５０１９９,１１２Ｆ４ＲＡ０２２,,,,,,,
CS,07,,029900,文山木柵店,０７２１０２９９００７２５５０１９９,０７２Ｆ１ＬＡ７３５,,,,,,,
CS,04,,030000,台北吉林店,０４２１０３００００７２５５０１９９,０４２Ｆ３ＲＡ０２４,,,,,,,
