
SFD001,2,4,310005,09,2,310005,20171123,20171122,025700,1,1,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,251900,1,2,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,023500,1,3,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,025400,1,4,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,751400,1,5,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,301600,1,6,1,1,0,10,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,024100,1,7,1,1,0,7,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222100,1,8,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,031600,1,9,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222300,1,10,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,023600,1,11,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,039100,1,13,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220600,1,14,1,1,0,1,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222000,1,15,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,751300,1,16,1,1,0,10,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,025800,1,17,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,221800,1,18,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,028700,1,19,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220000,1,20,1,1,0,1,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,033800,1,21,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220500,1,22,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,023700,1,23,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,221400,1,24,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,021200,1,25,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,221700,1,26,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,028200,1,27,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220900,1,28,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,021600,1,29,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,020400,1,31,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,221300,1,32,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,029800,1,33,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222400,1,34,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,029900,1,35,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222600,1,36,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220400,1,37,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,301300,1,38,1,1,0,7,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,039800,1,39,1,1,0,10,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,038000,1,41,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220300,1,42,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222500,1,43,1,1,0,2,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,831100,1,44,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,220800,1,45,1,1,0,1,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,753900,1,46,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,037400,1,47,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,222700,1,48,1,1,0,1,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,040500,1,49,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,029700,1,51,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,041800,1,52,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,028000,1,53,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,042100,1,54,1,1,0,3,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,251200,1,55,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,841200,1,56,1,1,0,12,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,029400,1,57,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,042300,1,58,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,029200,1,59,1,1,0,7,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,040900,1,60,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,038400,1,61,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,044000,1,62,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,027400,1,63,1,1,0,5,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,07,1,310005,20171123,20171122,302000,1,64,1,1,0,8,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,035600,1,66,1,1,0,4,470,0,0,0,0,0,0,1,2,20,310005,1
SFD001,2,4,310005,09,2,310005,20171123,20171122,020000,1,67,1,1,0,6,470,0,0,0,0,0,0,1,2,20,310005,1
