0001:,0002:,0021:,0022:,2854:,2855:,8002:,2861:,0027:,0201:,2174:,8001:,2953:,2954:,2955:,2956:,2957:,2958:,2959:,2960:,2959:,2164:,2165:,2963:,2186:,2964:,2965:,2185:
SFD001,2,4,314271,01,1,314271,20170610,20170609,041900,1,1,1,1,0,2,300,0,0,0,0,0,0,1,2,20,314271,1
