CS,1,310691,220600,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222000,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,221800,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220000,155,0,0,3,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220500,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,221400,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222300,155,0,0,7,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,221700,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220900,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220700,155,0,0,3,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,031700,155,0,0,7,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,221300,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222400,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222600,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220400,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222100,155,0,0,7,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220100,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,220300,155,0,0,5,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
CS,1,310691,222500,155,0,0,4,DD,DDDD,DDDD,0,0,0,0,0,03,203106910000,,3,0,,,0,,,,,,,
